OBJECTID,Lease or Claim Name,Lease or Claim Type,Commodity,Stock Raising Homestead Act,MLRS Casefile Number,Casefile Number,Case Type,BLM Administrative Unit,GIS Acres,GLOBALID,Shape__Area,Shape__Length
3435,RS 10,PlacerClaim,UN,U,OR101749089,ORMC169815,384201,ORV00,161.60909161,ca3cf688-d1f9-455e-a9e1-b557873f0603,7.20046605238167E-05,0.0343188078656459
3436,RS 11,PlacerClaim,UN,U,OR101749090,ORMC169816,384201,ORV00,161.60909161,4f3ffdf8-4df4-49ac-9167-1d477e2515ff,7.20046605238167E-05,0.0343188078656459
3437,RS 12,PlacerClaim,UN,U,OR101749091,ORMC169817,384201,ORV00,161.60909161,c509edcb-b4ec-4301-8ff1-e17394f7848c,7.20046605238167E-05,0.0343188078656459
3438,RS 13,PlacerClaim,UN,U,OR101749092,ORMC169818,384201,ORV00,161.60909161,bc5a16d5-3469-4ba4-9c12-f3f66ac29348,7.20046605238167E-05,0.0343188078656459
3439,RS 14,PlacerClaim,UN,U,OR101749093,ORMC169819,384201,ORV00,161.34631716,361aad49-1ebe-4d90-8c63-ec4261241124,7.18877417966723E-05,0.0342951136480508
3440,RS 15,PlacerClaim,UN,U,OR101749094,ORMC169820,384201,ORV00,161.34631716,7eae7c59-8709-4317-af4a-aa06143ad0f4,7.18877417966723E-05,0.0342951136480508
3441,RS 16,PlacerClaim,UN,U,OR101749095,ORMC169821,384201,ORV00,161.34631716,3e9815cf-d658-41a6-beae-b79527bd00a5,7.18877417966723E-05,0.0342951136480508
3442,RS 17,PlacerClaim,UN,U,OR101749096,ORMC169822,384201,ORV00,161.34631716,6b3b2124-728e-41c5-9906-420bb8e8d021,7.18877417966723E-05,0.0342951136480508
3443,RS 18,PlacerClaim,UN,U,OR101749097,ORMC169823,384201,ORV00,161.60909161,d7d31a5f-6185-465d-b4e3-641ee836d658,7.20046605238167E-05,0.0343188078656459
3444,LODE CLAIM,LodeClaim,UN,U,OR101529204,ORMC168171,384101,ORV00,322.95818423,e64a9233-926d-491d-bbdf-9500e2d44193,0.000146010324442614,0.049198473759631
3445,LODE CLAIM,LodeClaim,UN,U,OR101529205,ORMC168172,384101,ORV00,322.95818423,3a56a12e-8edf-4583-9143-c4a3c3efd2b3,0.000146010324442614,0.049198473759631
3446,GM  6156,LodeClaim,UN,U,OR101529206,ORMC168173,384101,ORV00,152.54459152,fb3e3ec1-0f53-4b44-b6cb-57dfb633f911,6.89691946718085E-05,0.0347429734522416
3447,GM 6157,LodeClaim,UN,U,OR101529207,ORMC168174,384101,ORV00,152.54459152,77090d51-3115-43d6-8357-cf44530c0873,6.89691946718085E-05,0.0347429734522416
3448,GM 6158,LodeClaim,UN,U,OR101529208,ORMC168175,384101,ORV00,325.28601702,4866f3bc-0767-40af-998c-558e90f5e978,0.000147070121329307,0.0559279919374247
3449,GM 6159,LodeClaim,UN,U,OR101529209,ORMC168176,384101,ORV00,172.74136571,d648c702-435c-4f06-82d5-928e68b881cf,7.81009266574983E-05,0.035934280707707
3450,GM 6160,LodeClaim,UN,U,OR101529210,ORMC168177,384101,ORV00,172.74136571,1c485940-b552-436e-8c85-7af61f4a9861,7.81009266574983E-05,0.035934280707707
3451,GM 6161,LodeClaim,UN,U,OR101529211,ORMC168178,384101,ORV00,172.74136571,2bb9b33b-b145-45dd-8968-a9487197baf2,7.81009266574983E-05,0.035934280707707
3452,GM 6162,LodeClaim,UN,U,OR101529212,ORMC168179,384101,ORV00,172.74136571,191c4482-b6c2-45fb-a976-f403f67a80e2,7.81009266574983E-05,0.035934280707707
3453,GM 6174,LodeClaim,UN,U,OR101529213,ORMC168180,384101,ORV00,162.26707883,927112ba-5a67-4473-be57-fbc8d7ae5751,7.33655620024365E-05,0.0346624167434148
3454,GM 6175,LodeClaim,UN,U,OR101529214,ORMC168181,384101,ORV00,162.26707883,41b99afc-740b-443a-b208-5b00382b47b7,7.33655620024365E-05,0.0346624167434148
3455,GM 6176,LodeClaim,UN,U,OR101529215,ORMC168182,384101,ORV00,325.15974826,37cc96f3-67d6-4cd0-9aaf-edfadf35fcba,0.000147014040521753,0.0547068542163802
3456,GM 6177,LodeClaim,UN,U,OR101529216,ORMC168183,384101,ORV00,325.15974826,74dd0de2-8056-44ac-b24f-0c91f272ca4b,0.000147014040521753,0.0547068542163802
3457,GM 6178,LodeClaim,UN,U,OR101529217,ORMC168184,384101,ORV00,162.89262958,c24e2cfa-c114-47a3-b892-b7a4308341c3,7.3648478519317E-05,0.0347440228731456
3458,GM 6179,LodeClaim,UN,U,OR101500418,ORMC168185,384101,ORV00,162.89262958,15bd3cdb-1a2f-4f4d-8cb2-19adf8ae173e,7.3648478519317E-05,0.0347440228731456
3459,GM 6180,LodeClaim,UN,U,OR101500419,ORMC168186,384101,ORV00,162.89262958,1508877b-7044-4c71-8184-df369c7fde6a,7.3648478519317E-05,0.0347440228731456
3460,GM 6181,LodeClaim,UN,U,OR101500420,ORMC168187,384101,ORV00,485.83990938,62f8a2d4-e7b3-44e3-9049-3edd45848ebb,0.000219670960632357,0.0692775483159797
3461,GOLDEN REWARD 1,LodeClaim,UN,U,OR101502595,ORMC168590,384101,ORW00,164.26265605,ac5dfdb9-15d4-4ec3-b829-2c17b05b56ef,8.14470404293388E-05,0.0369752269254824
3462,GOLDEN REWARD 2,LodeClaim,UN,U,OR101502596,ORMC168591,384101,ORW00,164.26265605,2504f784-93a5-449f-bf7d-4118adf342aa,8.14470404293388E-05,0.0369752269254824
3463,GOLDEN REWARD 3,LodeClaim,UN,U,OR101502597,ORMC168592,384101,ORW00,323.23477621,c147974d-c2d3-4944-9264-74a97102f7b0,0.000160270427841169,0.0587652253416507
3464,GOLDEN REWARD 4,LodeClaim,UN,U,OR101502598,ORMC168593,384101,ORW00,158.97208002,7e3b434a-0237-4103-8c61-dde757c1ef41,7.88233874118305E-05,0.0362590989231997
3465,GOLDEN REWARD 5,LodeClaim,UN,U,OR101502599,ORMC168594,384101,ORW00,164.26265605,697e8016-3fd8-4395-b1c3-9735af12446d,8.14470404293388E-05,0.0369752269254824
3466,LODE CLAIM,LodeClaim,UN,U,OR101502600,ORMC168595,384101,ORW00,644.30832635,273de7ff-9139-4df1-9cf6-954b69f30dba,0.000319493878123467,0.0732117839196391
3467,LODE CLAIM,LodeClaim,UN,U,OR101502692,ORMC168596,384101,ORW00,319.70815127,a4a118b5-0e63-41a1-8d81-118e62376c85,0.000158621693572059,0.0508901792979069
3468,BOW 55,LodeClaim,UN,U,OR101549089,ORMC169160,384101,ORV00,162.19079087,45624996-5646-4fb7-b7e5-209bafab6846,7.45587253732083E-05,0.0351174308293208
3469,LODE CLAIM,LodeClaim,UN,U,OR101549090,ORMC169161,384101,ORV00,321.57827818,cb42212b-d75e-477d-a7a6-fd124f8d096f,0.000147819879202871,0.0492369682279095
3470,CHISPA 4,PlacerClaim,UN,U,OR101757154,ORMC169214,384201,ORM00,155.34809763,d434a1f1-9550-42bb-b0a0-64801304cc19,6.88552440806234E-05,0.0334987895022318
3471,COARSE GOLD 3,PlacerClaim,UN,U,OR101757155,ORMC169215,384201,ORM00,154.88711187,78a9c760-3471-46c2-8a56-2cacb28ef785,6.86588227836182E-05,0.0334352744272745
3472,PLACER CLAIM,PlacerClaim,UN,U,OR101757156,ORMC169216,384201,ORM00,325.91884103,46bc348e-17d5-486a-98df-f5a039c0778c,0.000144483411986585,0.0494423512039548
3473,TRIPLE K 1,PlacerClaim,UN,U,OR101543787,ORMC169226,384201,ORR00,151.95403654,2f7932e3-c4e8-4cbb-b9c2-3681b92d6a90,6.80889361319714E-05,0.0334193110471514
3474,TRIPLE K 2,PlacerClaim,UN,U,OR101543788,ORMC169227,384201,ORR00,151.95403654,ceab3803-746b-408f-b3e4-106f244c25a2,6.80889361319714E-05,0.0334193110471514
3475,BILLY BOY #1,PlacerClaim,UN,U,OR101543789,ORMC169228,384201,ORV00,158.17445001,fd873301-bc99-427a-9280-c8db1e5ab34c,7.26961975487939E-05,0.0345734949133168
3476,GLORY B #2,PlacerClaim,UN,U,OR101543791,ORMC169233,384201,ORV00,156.14225984,972a2f05-b467-4d62-91ee-8cd9adfb5420,7.17893949513382E-05,0.0342916086409564
3477,GS 45,LodeClaim,UN,U,OR101716042,ORMC175575,384101,ORV00,161.86713588,ce1bdc03-1c53-4d8f-83c1-a65206244a3c,7.39734396120184E-05,0.0348808218246241
3478,BLUE BIRD,LodeClaim,UN,U,OR101528062,ORMC169850,384101,ORW00,170.88058445,aaf8b7c7-ea58-43e9-acb7-d1f97c4d5a97,8.34775178191194E-05,0.0375413569395494
3479,ELEPHANT,LodeClaim,UN,U,OR101528063,ORMC169851,384101,ORW00,166.21068469,76a61f1b-9c0a-450e-ba50-9c792e4bb0cb,8.11634276942641E-05,0.0369479513418891
3480,LODE CLAIM,LodeClaim,UN,U,OR101528064,ORMC169852,384101,ORW00,331.951756,7fb47918-55f1-429c-a398-2b672fc137a8,0.000162097501743119,0.0593246986384043
3481,LEGAL TENDER,LodeClaim,UN,U,OR101528065,ORMC169853,384101,ORW00,166.21068469,cfc828aa-c565-45f3-aba7-8fd69736e521,8.11634276942641E-05,0.0369479513418891
3482,PROTECTION,LodeClaim,UN,U,OR101528066,ORMC169854,384101,ORW00,164.95238752,622ed458-340c-4cae-a686-7d62f8a0d464,8.05598806437047E-05,0.0367987160013781
3483,QUEEN SEAL 1,LodeClaim,UN,U,OR101528067,ORMC169855,384101,ORW00,161.07840877,0bb75d74-1904-4e47-b5be-6322c52e5f0f,7.86459186201682E-05,0.0367034808870707
3484,TOGO,LodeClaim,UN,U,OR101528068,ORMC169856,384101,ORW00,172.09852182,08fac169-e9b0-4d9a-8d58-124047fac557,8.40616144159867E-05,0.037741600991303
3485,TURK,LodeClaim,UN,U,OR101528069,ORMC169857,384101,ORW00,169.63143872,b8b474e1-91c2-4a8d-ac2e-9157cd6ef847,8.28566257951024E-05,0.0374355200369473
3486,VICTOR,LodeClaim,UN,U,OR101528070,ORMC169858,384101,ORW00,163.15943181,a53d7a35-8f64-43ae-afe2-c61b5c3ce5f7,7.96840727161907E-05,0.0365499715508394
3487,GS 45,LodeClaim,UN,U,OR101716042,ORMC175575,384101,ORV00,155.4562442,06d87028-d87a-44e9-b652-35d3a115406a,7.10350959707284E-05,0.0342841268280996
3488,GS 46,LodeClaim,UN,U,OR101716043,ORMC175576,384101,ORV00,161.86713588,0fc02000-49fb-436f-95c4-79f663ffa9ae,7.39734396120184E-05,0.0348808218246241
3489,GS 47,LodeClaim,UN,U,OR101716044,ORMC175577,384101,ORV00,156.7165511,86540ccb-73ec-415e-afa1-261e2e2dae01,7.16021681910206E-05,0.0343984747096089
3490,GS 48,LodeClaim,UN,U,OR101716045,ORMC175578,384101,ORV00,156.7165511,33265763-4425-42a5-aabb-8ec1d1fa84d8,7.16021681910206E-05,0.0343984747096089
3491,GS 49,LodeClaim,UN,U,OR101716046,ORMC175579,384101,ORV00,156.7165511,cfedffaa-ff07-4555-a454-fc477ef45dfd,7.16021681910206E-05,0.0343984747096089
3492,FRANKLIN MINT,PlacerClaim,UN,U,OR101346672,ORMC169864,384201,ORR00,119.26431613,2a9d0171-61b9-49ea-8a30-43a349eecfe6,5.37952323611535E-05,0.0293407013114113
3493,PEGS DIGNS EAST,PlacerClaim,UN,U,OR101346673,ORMC169865,384201,ORW00,157.3837313,baf577f1-4868-438a-b775-7e729e6e59e2,7.65455956752703E-05,0.0356374010036338
3494,GS 49,LodeClaim,UN,U,OR101716046,ORMC175579,384101,ORV00,156.12227843,55c7d213-7282-4062-9a6a-ef13c169e979,7.13308268132096E-05,0.0343268566516832
3495,GM 6182,LodeClaim,UN,U,OR101500421,ORMC168188,384101,ORV00,322.94723967,c812e312-a4f6-4abb-a6c4-151af2026fd7,0.00014602248211304,0.0605237115526758
3496,GM 6183,LodeClaim,UN,U,OR101500422,ORMC168189,384101,ORV00,483.03357173,1c875c9b-0303-4337-9400-93d64cc46efd,0.000218410812067305,0.0691578942146765
3497,GM 6184,LodeClaim,UN,U,OR101500423,ORMC168190,384101,ORV00,322.82166574,64027e37-df01-4a7d-80e7-cbb5dff17c01,0.000145965767842426,0.0578456282821629
3498,GM 6185,LodeClaim,UN,U,OR101500424,ORMC168191,384101,ORV00,485.43618671,8c6752d9-cf7b-4384-9aa4-09160350e4aa,0.00021948866378807,0.069256745242653
3499,GM 6186,LodeClaim,UN,U,OR101500425,ORMC168192,384101,ORV00,322.70085303,a4f05d96-d5bc-4721-ae04-4e449a042dbd,0.000145911225899908,0.0605531841939754
3500,GM 6187,LodeClaim,UN,U,OR101500426,ORMC168193,384101,ORV00,482.5895985,52b74b60-50d3-4609-8cf8-46ae35be57b7,0.000218210293951415,0.0691486548594819
3501,GM 6258,LodeClaim,UN,U,OR101500427,ORMC168194,384101,ORV00,585.43713326,d2e74cb0-e848-4cef-9adf-90293cf5eea7,0.00026470452439753,0.0729315027484802
3502,GM 6259,LodeClaim,UN,U,OR101500428,ORMC168195,384101,ORV00,271.28536103,6c311a59-d537-4db6-8827-29557ef842a0,0.000122660508168337,0.0528911876009248
3503,GM 6260,LodeClaim,UN,U,OR101500429,ORMC168196,384101,ORV00,271.28536103,53a675fc-58e6-43e3-8e4f-f2002c10bae7,0.000122660508168337,0.0528911876009248
3504,GM 6261,LodeClaim,UN,U,OR101500430,ORMC168197,384101,ORV00,431.55637649,0fe91a07-340d-482e-aa83-1ea3d057aabb,0.000195131955479155,0.0615412627965206
3505,GM 6262,LodeClaim,UN,U,OR101500431,ORMC168198,384101,ORV00,495.89144829,cdd0e942-a0ad-4126-bec0-bd93f71229ca,0.000224214449190185,0.0704207333130478
3506,GM 6263,LodeClaim,UN,U,OR101500432,ORMC168199,384101,ORV00,495.89144829,5af4720a-3be3-44b1-b94f-b48ca398a8ab,0.000224214449190185,0.0704207333130478
3507,GM 6264,LodeClaim,UN,U,OR101500433,ORMC168200,384101,ORV00,323.15006147,b9d769c1-f56e-494d-9c25-fd0e0428f304,0.000146113522532687,0.0605656923677545
3508,GM 6265,LodeClaim,UN,U,OR101500434,ORMC168201,384101,ORV00,483.4911132,5d9e8ef2-c251-48ca-8d65-ed255d775520,0.000218616719848796,0.0692213745940088
3509,GM 6266,LodeClaim,UN,U,OR101500435,ORMC168202,384101,ORV00,323.22009774,879b32d4-eba5-4b63-8c9b-9d099042088b,0.000146145272537979,0.0578829837655396
3510,GM 6267,LodeClaim,UN,U,OR101500436,ORMC168203,384101,ORV00,323.22009774,5837358f-b3e0-4b93-9591-d1b6291acaf7,0.000146145272537979,0.0578829837655396
3511,GM 6268,LodeClaim,UN,U,OR101500437,ORMC168204,384101,ORV00,485.56167584,32e3a4e3-3cbc-458e-abe8-a0438279c952,0.00021954442081551,0.0691784107816818
3512,HORN OF PLENTY 4,PlacerClaim,UN,U,OR101501540,ORMC168612,384201,ORV00,153.08256911,1a970f7e-9dad-4f28-8e64-dd11ae33ed5e,7.04634035173513E-05,0.0341111460044975
3513,FAR OUT,PlacerClaim,UN,U,OR101527762,ORMC168613,384201,ORM00,159.99471654,555b8c26-48c1-4c4c-b0a0-12774a53ca41,7.09892574377591E-05,0.0340886312346945
3514,HARD DAY,PlacerClaim,UN,U,OR101527763,ORMC168614,384201,ORM00,159.99813545,928781f3-9aa7-494c-b365-e8df7c41598a,7.09988780727144E-05,0.0340915537816552
3515,WAY OUT,PlacerClaim,UN,U,OR101527764,ORMC168615,384201,ORM00,159.99471654,66acabb4-c55b-4e59-be7b-b68076e439ed,7.09892574377591E-05,0.0340886312346945
3516,ABC & D MINE,PlacerClaim,UN,U,OR101527765,ORMC168621,384201,ORN00,159.02342735,23853949-d9b0-4024-b1c4-29f3bc228be3,7.30768406356219E-05,0.0346522560260041
3517,GEEZER GULCH 1,PlacerClaim,UN,U,OR101341387,ORMC168622,384201,ORM00,160.4401827,ba115a02-6fd3-47ea-a5f3-3f0db99f6a5d,7.08522466084105E-05,0.0340264013983973
3518,GOVERNER DAVIS,PlacerClaim,UN,U,OR101341388,ORMC168623,384201,ORM00,320.15185233,0c19ca0b-6138-4d5c-abe7-a1521556363c,0.000141390773478633,0.0485517059407377
3519,PLACER CLAIM,PlacerClaim,UN,U,OR101379533,ORMC168624,384201,ORV00,323.1082627,2cf160fc-ca07-44bf-915d-d105791cad2a,0.000148813403484382,0.0495336240341295
3520,PLACER CLAIM,PlacerClaim,UN,U,OR101335885,ORMC168629,384201,ORN00,330.27044197,944e2e0f-f014-4746-9b2b-ae112a25a4e4,0.000150675904933451,0.0556178019595688
3521,BLUE SKY MINING,LodeClaim,UN,U,OR101545132,ORMC169241,384101,ORW00,160.59552005,0b8c32f6-bdc6-4a87-ace0-0de6dd38cde2,7.8606371062051E-05,0.0361166060771341
3522,PLACER CLAIM,PlacerClaim,UN,U,OR101528659,ORMC169247,384201,ORM00,308.66722345,842c9d56-b675-40da-8a1e-6e353b3ae2dc,0.000136128624944831,0.0478456054194879
3523,LODE CLAIM,LodeClaim,UN,U,OR101508515,ORMC169299,384101,ORW00,313.22571585,c2109067-f906-470a-950f-62e3b91cd32a,0.000155228737639845,0.0574636861462696
3524,LODE CLAIM,LodeClaim,UN,U,OR101508516,ORMC169300,384101,ORW00,636.56059855,995a9a1e-d664-42a5-ab5d-15971dbc9a07,0.000315444417537947,0.0722765903393549
3525,LODE CLAIM,LodeClaim,UN,U,OR101508517,ORMC169301,384101,ORW00,323.33484323,3269467c-5926-46a3-8d72-c4d44c024ff8,0.000160215679898101,0.058293467268701
3526,LODE CLAIM,LodeClaim,UN,U,OR101508518,ORMC169302,384101,ORW00,323.33484323,58e61b09-9bf5-4bfe-ac9c-d29e298b43a8,0.000160215679898101,0.058293467268701
3527,GAP 130,PlacerClaim,UN,U,OR101509345,ORMC169939,384201,ORV00,160.55980263,69b870cb-f503-4400-a860-5081a1822651,7.28415757293988E-05,0.0345993268696111
3528,SEXTON PLACER MINE,PlacerClaim,UN,U,OR101503573,ORMC169961,384201,ORM00,163.81803242,4c6d6300-9e47-4452-889b-26cc020d3725,7.27739234207547E-05,0.0344917033348031
3529,WATER DOG,PlacerClaim,UN,U,OR101431899,ORMC17005,384201,ORC00,161.23587642,827285e2-1d00-471a-8871-ad948c4c8983,7.17881403033971E-05,0.0342873476029921
3530,UPPER GRAYBACK,PlacerClaim,UN,U,OR101330500,ORMC170050,384201,ORM00,158.6783675,fcd6f272-aa7f-414e-9a01-4809fca15335,6.998433445915E-05,0.033809745465077
3531,ANTELOPE SPRINGS,LodeClaim,UN,U,OR101333696,ORMC170052,384101,ORV00,160.87171467,60172d68-f88d-4467-86cc-149a5de0fabc,7.25082932149235E-05,0.0344914887129577
3532,J AND J GLORY HOLE,PlacerClaim,UN,U,OR101336598,ORMC170056,384201,ORM00,161.1039608,3d9f330f-0344-4fe5-93e3-ffea5bd6ee01,7.15432865945331E-05,0.0341885090366856
3533,GM 6271,LodeClaim,UN,U,OR101500438,ORMC168205,384101,ORV00,322.67495791,6de5c9fd-7b1f-4c47-9dcb-a789a1e3c2ac,0.000145898956361634,0.0578686512517433
3534,GM 6272,LodeClaim,UN,U,OR101501672,ORMC168206,384101,ORV00,484.94203646,03ad319c-0200-4e7b-a5bc-b300fbfe433a,0.000219264518364071,0.0691182567952235
3535,GM 6273,LodeClaim,UN,U,OR101501673,ORMC168207,384101,ORV00,322.60045837,240fcec7-911b-4bce-a4b9-33914811920c,0.00014586537008654,0.0604573943319754
3536,GM 6274,LodeClaim,UN,U,OR101501674,ORMC168208,384101,ORV00,482.89586757,cabe3cbf-7428-4afd-8b0f-958fee816c82,0.000218348102862365,0.0692059358044678
3537,GM 6275,LodeClaim,UN,U,OR101501675,ORMC168209,384101,ORV00,322.56248776,654eb82c-5429-45f4-988a-160f35811339,0.000145848294778261,0.0579062182500142
3538,GM 6276,LodeClaim,UN,U,OR101501676,ORMC168210,384101,ORV00,322.56248776,f6e68ade-4869-4798-8fc2-21dd5c51a745,0.000145848294778261,0.0579062182500142
3539,GM 6277,LodeClaim,UN,U,OR101501677,ORMC168211,384101,ORV00,485.45515746,49223466-6eab-4bb8-8be0-edf348fb3c41,0.000219496773297578,0.0691971537129132
3540,GM 6278,LodeClaim,UN,U,OR101501678,ORMC168212,384101,ORV00,483.3999849,a1523d6c-4ce8-4018-8d93-9ce6ae734c1f,0.00021857625552002,0.069181480615861
3541,GM 6279,LodeClaim,UN,U,OR101501679,ORMC168213,384101,ORV00,323.10457569,409a7bfe-7b05-4e2c-aa51-48324c35827a,0.000146093522744195,0.0579252586659088
3542,GM 6280,LodeClaim,UN,U,OR101501680,ORMC168214,384101,ORV00,323.10457569,524a9910-e0da-4d72-9b9a-0897d166940b,0.000146093522744195,0.0579252586659088
3543,GM 6281,LodeClaim,UN,U,OR101501681,ORMC168215,384101,ORV00,323.10457569,885f815a-77fd-4349-a400-ba9a3cd9d8e9,0.000146093522744195,0.0579252586659088
3544,GM 6282,LodeClaim,UN,U,OR101501682,ORMC168216,384101,ORV00,160.2119259,bd8b1efb-6c6f-410a-bc37-09b2bd984de4,7.24450442248781E-05,0.0344908438014225
3545,GM 6283,LodeClaim,UN,U,OR101501683,ORMC168217,384101,ORV00,320.29823805,3ef2e7f6-7668-400a-a4b3-0d54f2257465,0.000144833374179143,0.0544895364751601
3546,GM 6284,LodeClaim,UN,U,OR101501684,ORMC168218,384101,ORV00,160.08635198,d0a73953-33c7-420d-8493-e9e8717115a1,7.23883299542649E-05,0.0344787645345192
3547,GM 6285,LodeClaim,UN,U,OR101501685,ORMC168219,384101,ORV00,160.08635198,dc9d4705-6691-4292-869f-c73a12d56645,7.23883299542649E-05,0.0344787645345192
3548,GM 6286,LodeClaim,UN,U,OR101501686,ORMC168220,384101,ORV00,160.08635198,f7c1c9b2-314c-463b-b954-cf376f6bfe8d,7.23883299542649E-05,0.0344787645345192
3549,LODE CLAIM,LodeClaim,UN,U,OR101501687,ORMC168221,384101,ORV00,319.97507753,ed73afed-2399-483f-851f-92de6aad0b43,0.000144687398005772,0.0544690132000928
3550,LODE CLAIM,LodeClaim,UN,U,OR101501688,ORMC168222,384101,ORV00,521.14479884,e909ba1f-d224-413d-af00-757028c088a3,0.000235664135743718,0.0624041785907264
3551,MOLONEY EXTENSION,PlacerClaim,UN,U,OR101335887,ORMC168635,384201,ORM00,159.80689228,af07fcce-907e-42e9-83fe-f0140e6d39cb,7.09225064383645E-05,0.0340730658641829
3552,LAVZ,PlacerClaim,UN,U,OR101330527,ORMC168656,384201,ORM00,156.07734353,5b15db2b-6a9c-4ebb-a1e3-443c376f5219,6.9326747507148E-05,0.0338263302945414
3553,PLACER CLAIM,PlacerClaim,UN,U,OR101548436,ORMC168660,384201,ORM00,319.19500739,1f3754e3-f25f-4f39-be63-69c01ceea158,0.000140569990435324,0.0532341879081858
3554,JOSEPHINE FORK,PlacerClaim,UN,U,OR101548437,ORMC168661,384201,ORM00,159.3680911,afef379c-9b46-4e87-ae04-07980d409abe,7.0289623181452E-05,0.0339175741354657
3555,PLACER CLAIM,PlacerClaim,UN,U,OR101549613,ORMC168671,384201,ORM00,323.53010589,9efd018f-0336-411f-8fb7-19b669dc8aa2,0.000143661025958863,0.048793780684177
3556,SWEAT CAJ,PlacerClaim,UN,U,OR101549614,ORMC168672,384201,ORR00,151.85885204,fd5a1563-e896-44ce-9171-372836967c7a,6.78197993693175E-05,0.0332167121588206
3557,PC 1,LodeClaim,UN,U,OR101868889,ORMC175937,384101,ORV00,159.58301501,2ce8a86e-5146-492d-a8e0-6a8e90d82a36,7.31048171473958E-05,0.0346853656412401
3558,LODE CLAIM,LodeClaim,UN,U,OR101508519,ORMC169303,384101,ORW00,323.33484323,f1014031-55bb-44e1-93a7-8f2d741a0e44,0.000160215679898101,0.058293467268701
3559,LODE CLAIM,LodeClaim,UN,U,OR101508520,ORMC169304,384101,ORW00,323.33484323,8ea9b9c7-9b8f-440e-846e-437652845f6a,0.000160215679898101,0.058293467268701
3560,TRACKER 02,LodeClaim,UN,U,OR101508524,ORMC169350,384101,ORW00,642.19018524,50a50f40-9be6-4e4e-92f1-71e4e4c56c73,0.000317425950925099,0.0727189263578022
3561,TRACKER 03,LodeClaim,UN,U,OR101508525,ORMC169351,384101,ORW00,327.39050383,73ce29e6-f452-4064-a575-2580d2e42d67,0.000161834223945334,0.0585410838105796
3562,TRACKER 04,LodeClaim,UN,U,OR101509707,ORMC169352,384101,ORW00,327.39050383,d9838368-1d63-43b5-9cde-49d03162926e,0.000161834223945334,0.0585410838105796
3563,TRACKER 05,LodeClaim,UN,U,OR101509708,ORMC169353,384101,ORW00,314.79968141,0780b10f-1c99-40ad-93ed-bedfe6727703,0.000155591726979765,0.0581447243706263
3564,TRACKER 06,LodeClaim,UN,U,OR101509709,ORMC169354,384101,ORW00,314.79968141,dbcc3980-ac30-4d93-890e-a3e829d8c451,0.000155591726979765,0.0581447243706263
3565,PLACER CLAIM,PlacerClaim,UN,U,OR101507445,ORMC169389,384201,ORW00,293.53337365,98226f43-888f-41e9-b888-2370d99c276b,0.000144972797443188,0.0545791923461509
3566,SQUEEZE PLAY,PlacerClaim,UN,U,OR101503855,ORMC169397,384201,ORM00,161.79262887,c775ad5d-8878-4017-b6ca-3f07e1e4288d,7.18571332072315E-05,0.034288032271109
3567,MILL GULCH NO 1,PlacerClaim,UN,U,OR101342459,ORMC169411,384201,ORB00,152.672926,13ecbb2e-4982-420e-bc0e-2ef367609877,6.92261878612044E-05,0.0335873829490253
3568,RESERVOIR NO 3,PlacerClaim,UN,U,OR101342460,ORMC169412,384201,ORB00,158.03802786,c627ec09-018f-49b8-bc24-67b2a1458b95,7.17436405466287E-05,0.0343422071393763
3569,RESERVOIR NO 4,PlacerClaim,UN,U,OR101342461,ORMC169413,384201,ORB00,158.03802786,5ffcf22a-560e-492b-bae5-2a9394f0d4d7,7.17436405466287E-05,0.0343422071393763
3570,RESERVOIR NO 5,PlacerClaim,UN,U,OR101342462,ORMC169414,384201,ORB00,158.03802786,2026ab42-3a91-4c2f-b516-29fa87cad6e0,7.17436405466287E-05,0.0343422071393763
3571,PLACER CLAIM,PlacerClaim,UN,U,OR101509955,ORMC169422,384201,ORW00,317.75405078,284f230f-9c8b-48fd-b9ab-05cc7cc344f1,0.00015441889718204,0.0502110896581019
3572,HORSE BEND,PlacerClaim,UN,U,OR101509956,ORMC169423,384201,ORW00,482.7152843,89a32187-1aac-4afc-ba12-97e6e89a4a03,0.000234630791965174,0.0672666445737568
3573,WINDFALL EAST,PlacerClaim,UN,U,OR101343914,ORMC169424,384201,ORW00,317.20192043,2c75f3ca-dc7e-42c6-bbad-b6763405ad81,0.000154287048644619,0.0512121646042103
3574,RS 19,PlacerClaim,UN,U,OR101749098,ORMC169824,384201,ORV00,161.60909161,b4c44dfa-7f81-4e82-88bf-195aae88aabe,7.20046605238167E-05,0.0343188078656459
3575,RS 20,PlacerClaim,UN,U,OR101749099,ORMC169825,384201,ORV00,161.60909161,9b0bb9cf-88b8-42ee-bc40-4d5a7c351ee3,7.20046605238167E-05,0.0343188078656459
3576,RS 21,PlacerClaim,UN,U,OR101749100,ORMC169826,384201,ORV00,161.60909161,3f0708aa-299b-47fb-8109-98363f58845f,7.20046605238167E-05,0.0343188078656459
3577,RS 22,PlacerClaim,UN,U,OR101749101,ORMC169827,384201,ORV00,161.34631716,00a3e833-d9e2-43b9-a49d-290952ca7c89,7.18877417966723E-05,0.0342951136480508
